researcher_id,pubs,full_name,citations_mean,altmetric_mean,last_pub_year,url,total_grants,last_grant_year,total_funding
ur.014377465057.81,20,Benjamin M. Neale,213.8,137.65,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014377465057.81,6,2023,41613283.0
ur.0616003437.07,20,Claudia Langenberg,74.8,261.55,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0616003437.07,4,2013,40050613.0
ur.014211634457.16,20,Po-Ru Loh,223.55,172.15,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014211634457.16,2,2023,2835042.0
ur.01217411134.93,19,Hilary K. Finucane,235.421052631579,176.84210526315792,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01217411134.93,1,2022,890000.0
ur.015704744537.99,19,Douglas F. Easton,68.21052631578948,236.36842105263162,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015704744537.99,2,2019,535453.0
ur.0773127601.34,19,Patrick Sulem,69.15789473684211,185.05263157894737,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0773127601.34,0,0,
ur.0767751267.74,19,Sekar Kathiresan,111.73684210526315,224.21052631578945,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0767751267.74,9,2021,162015853.0
ur.01033044533.08,19,Peter M Visscher,152.42105263157896,375.4736842105263,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01033044533.08,31,2021,28358691.0
ur.011026120037.74,19,Ian J. Deary,85.84210526315789,281.6842105263158,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011026120037.74,38,2023,122434950.0
ur.0654341265.88,19,Terho Lehtimäki,144.1578947368421,247.84210526315792,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0654341265.88,3,2019,803777.0
ur.01134046226.44,18,Tune H Pers,91.27777777777777,335.3888888888889,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01134046226.44,2,0,847741.0
ur.0670056120.12,18,Albert Hofman,142.72222222222226,299.8888888888889,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0670056120.12,0,0,
ur.01112257404.07,18,Albert V Smith,127.33333333333331,240.16666666666663,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01112257404.07,1,2014,164961.0
ur.016023162734.90,18,George Dedoussis,135.11111111111111,163.88888888888889,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016023162734.90,0,0,
ur.0720114066.32,18,Reedik Mägi,108.11111111111113,325.0555555555556,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0720114066.32,9,2022,5197451.0
ur.015301404517.88,18,Marjo-Riitta Jarvelin,97.77777777777777,248.11111111111111,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015301404517.88,12,2022,4238795.0
ur.01366065163.97,17,Gisli Masson,57.82352941176471,169.35294117647058,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366065163.97,0,0,
ur.0610667722.81,17,Dorret I Boomsma,133.94117647058823,328.4117647058824,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0610667722.81,7,2015,3314508.0
ur.011673465237.05,17,Christian Gieger,144.82352941176467,227.64705882352942,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011673465237.05,0,0,
ur.0776707354.45,17,Jian’an Luan,85.0,294.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0776707354.45,0,0,
ur.01020276562.45,17,Leo-Pekka Lyytikäinen,80.47058823529412,175.2352941176471,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01020276562.45,0,0,
ur.013723776517.34,17,Nicholas J. Wareham,84.23529411764707,319.9411764705883,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013723776517.34,34,2019,106897669.0
ur.01171532202.66,17,Oscar H Franco,94.88235294117645,132.47058823529414,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01171532202.66,0,0,
ur.012745117217.03,17,Vilmundur Gudnason,132.11764705882354,251.29411764705884,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012745117217.03,18,2016,22195118.0
ur.015600745002.61,17,John R B Perry,182.4705882352941,375.7058823529412,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015600745002.61,1,2013,
ur.01250033404.09,16,Cecilia M. Lindgren,121.3125,195.0625,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01250033404.09,4,2019,2228334.0
ur.011517303117.07,16,Mark J Daly,282.6875,145.375,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011517303117.07,20,2022,164570812.0
ur.01367042426.41,16,Martina Müller-Nurasyid,83.25,178.875,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01367042426.41,0,0,
ur.01117072553.44,16,Annette Peters,135.5,185.9375,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01117072553.44,4,2010,16302447.0
ur.012470551052.55,16,Robert A Scott,65.8125,232.375,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012470551052.55,9,2015,44634518.0
ur.012061250547.34,16,Andrew P Morris,111.75,168.125,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012061250547.34,8,2022,6833935.0
ur.01052255145.04,16,Markku Laakso,81.4375,154.3125,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01052255145.04,7,2019,2445530.0
ur.010001043302.06,16,Augustine Kong,80.0,233.6875,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010001043302.06,0,0,
ur.0606704334.54,16,Nilesh J Samani,132.25,165.375,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0606704334.54,22,2020,51915120.0
ur.01145654113.82,16,Erik Ingelsson,81.25,150.1875,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01145654113.82,9,2021,6014109.0
ur.01117721120.30,16,Grant W. Montgomery,132.6875,403.375,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01117721120.30,29,2020,18876560.0
ur.0730724336.65,15,Jian Yang,218.33333333333331,390.9333333333333,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0730724336.65,8,2021,1145757.0
ur.01061331247.57,15,Michael Boehnke,135.33333333333334,159.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01061331247.57,17,2023,69066670.0
ur.01220643160.06,15,Ingileif Jonsdottir,35.266666666666666,116.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01220643160.06,5,2015,765591.0
ur.012264440652.05,15,Jerome I Rotter,79.73333333333333,195.66666666666663,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012264440652.05,16,2022,153447356.0
ur.01005203363.26,15,Erwin P. Bottinger,115.2,171.66666666666666,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01005203363.26,10,2019,30343123.0
ur.01053125172.25,15,Francesco Cucca,135.86666666666667,226.9333333333333,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01053125172.25,14,2018,5210187.0
ur.01267360065.55,15,Olli T. Raitakari,107.0,282.8,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01267360065.55,10,2020,17539859.0
ur.013142315002.26,14,Paul M Ridker,155.42857142857142,336.92857142857144,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013142315002.26,5,2020,63478692.0
ur.01335473265.62,14,Mika Kähönen,87.2857142857143,189.78571428571428,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01335473265.62,3,2011,393780.0
ur.01276147702.63,14,Evangelos Evangelou,55.85714285714285,172.71428571428572,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01276147702.63,0,0,
ur.0611467633.09,14,Hreinn Stefansson,108.5,369.6428571428572,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0611467633.09,0,0,
ur.0611555753.26,14,Niels Grarup,74.5,204.42857142857144,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0611555753.26,0,0,
ur.0712215644.00,14,Joe Dennis,69.57142857142857,235.35714285714286,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0712215644.00,0,0,
ur.0770340363.50,14,Danish Saleheen,134.92857142857142,226.2142857142857,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0770340363.50,10,2023,23907527.0
ur.016466407337.40,14,Panos Deloukas,149.57142857142858,182.5,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016466407337.40,1,0,1724215.0
ur.01120140410.39,14,Lili Milani,136.78571428571428,543.9285714285714,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01120140410.39,5,2022,2302849.0
ur.0756060406.94,14,John C Chambers,129.28571428571428,219.85714285714286,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0756060406.94,4,2023,2471862.0
ur.010146517105.13,14,Yingchang Lu,113.14285714285714,162.64285714285714,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010146517105.13,0,0,
ur.01363244334.84,14,Louise V Wain,65.85714285714286,153.07142857142858,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01363244334.84,0,0,
ur.0664172257.33,14,Børge G. Nordestgaard,72.21428571428571,225.2142857142857,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0664172257.33,6,2015,2301265.0
ur.0750524661.10,14,Nancy L Pedersen,202.92857142857144,324.2142857142857,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0750524661.10,29,2023,28880212.0
ur.0610017257.08,14,Gonneke Willemsen,81.57142857142857,330.07142857142856,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0610017257.08,0,0,
ur.011675454737.09,14,Cornelia M van Duijn,136.92857142857142,402.57142857142856,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011675454737.09,0,0,
ur.01367711150.31,14,John Danesh,136.92857142857142,176.71428571428572,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01367711150.31,30,2024,62237420.0
ur.01175557647.16,14,Cristen J. Willer,103.35714285714286,181.64285714285717,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01175557647.16,7,2024,11965255.0
ur.0765447455.52,13,Oluf Pedersen,66.76923076923077,203.9230769230769,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0765447455.52,3,2016,1469081.0
ur.01277325446.86,13,Najaf Amin,105.53846153846152,389.92307692307685,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01277325446.86,0,0,
ur.012010266137.38,13,Michael C. O’Donovan,132.15384615384616,345.76923076923083,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012010266137.38,27,2021,54115621.0
ur.01310503443.70,13,Gail Davies,105.23076923076924,360.07692307692315,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01310503443.70,0,0,
ur.0637662640.88,13,Allan Linneberg,77.84615384615384,206.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0637662640.88,1,0,141525.0
ur.01326563003.30,13,Ruifang Li-Gao,51.615384615384606,294.92307692307685,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01326563003.30,0,0,
ur.01133572106.62,13,Stephan Ripke,307.61538461538464,316.76923076923083,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01133572106.62,0,0,
ur.01326615365.18,13,Danielle Posthuma,138.23076923076923,621.8461538461537,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01326615365.18,13,2019,0.0
ur.0747162463.84,13,Stella Trompet,113.46153846153848,161.15384615384616,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0747162463.84,0,0,
ur.0760704165.88,13,Daniel I Chasman,192.0,332.46153846153845,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0760704165.88,3,2019,4007436.0
ur.01305515027.20,13,Jaspal S Kooner,139.15384615384616,202.38461538461542,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01305515027.20,7,2023,12722445.0
ur.0732505060.44,13,Graham G. Giles,76.07692307692308,230.15384615384616,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0732505060.44,24,2021,27841455.0
ur.01016372227.74,13,Colin N. A. Palmer,122.92307692307692,172.23076923076923,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01016372227.74,4,2018,
ur.01047400610.27,13,Alexander Gusev,189.7692307692308,68.15384615384616,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01047400610.27,2,2023,1512103.0
ur.0752407603.69,13,Alison M Dunning,75.46153846153847,204.53846153846158,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0752407603.69,13,2020,4625100.0
ur.01024027537.42,13,Naomi R Wray,168.69230769230768,288.61538461538464,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01024027537.42,23,2023,16218293.0
ur.01301232211.13,13,Ozren Polasek,88.69230769230771,303.61538461538464,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01301232211.13,2,2020,334479.0
ur.0763727005.09,13,Bruce M Psaty,81.0,167.15384615384616,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0763727005.09,21,2022,87634569.0
ur.01273302464.25,13,M Arfan Ikram,84.23076923076924,486.92307692307685,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01273302464.25,0,0,
ur.010403073577.20,13,Stephen J Chanock,81.53846153846153,190.3076923076923,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010403073577.20,12,2018,158885738.0
ur.01325407235.18,13,Diether Lambrechts,76.23076923076924,166.69230769230768,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01325407235.18,2,2019,2199779.0
ur.01347664403.23,13,Peter Kraft,86.07692307692308,257.3076923076923,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01347664403.23,6,2018,12067670.0
ur.016663274647.87,13,Praveen Surendran,53.30769230769231,192.6923076923077,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016663274647.87,1,2021,
ur.01266747622.46,12,Jenny Chang-Claude,77.58333333333333,178.08333333333337,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01266747622.46,0,0,
ur.01071376774.64,12,Agnar Helgason,56.91666666666666,216.66666666666663,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01071376774.64,1,2017,72480.0
ur.0611452663.46,12,Sune F. Nielsen,68.66666666666667,243.66666666666663,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0611452663.46,0,0,
ur.013236063322.64,12,Lenore J Launer,100.66666666666669,260.4166666666667,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013236063322.64,6,2017,762542.0
ur.01307114140.50,12,Oddgeir L. Holmen,119.66666666666669,184.25,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01307114140.50,0,0,
ur.01002652773.15,12,Joyce Y Tung,114.25,556.3333333333334,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01002652773.15,0,0,
ur.01212126575.59,12,Kerrin S. Small,98.0,191.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01212126575.59,6,2022,10150278.0
ur.015565463537.09,12,Stephen S Rich,95.41666666666669,123.25,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015565463537.09,21,2022,121957211.0
ur.01270311401.64,12,Alexander Teumer,140.33333333333334,317.0833333333333,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01270311401.64,2,2018,0.0
ur.01014232611.51,12,Paul Elliott,73.0,218.91666666666663,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01014232611.51,34,2023,115192408.0
ur.014514614637.17,12,Melissa C. Southey,79.91666666666667,240.91666666666663,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014514614637.17,21,2023,13440528.0
ur.01300106701.65,12,Patrick T. Ellinor,66.41666666666667,270.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01300106701.65,6,2022,24041905.0
ur.016605250747.79,12,Jeffrey C Barrett,160.0,99.5,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016605250747.79,8,2020,24798697.0
ur.01372510466.28,12,Cisca Wijmenga,142.75,105.41666666666669,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01372510466.28,4,2013,1870346.0
ur.01100532760.37,12,Inês Barroso,74.75,135.91666666666666,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01100532760.37,5,2020,23922640.0
ur.014424006237.85,12,Tim D Spector,100.25,416.58333333333326,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014424006237.85,8,2021,13080162.0
ur.01356633042.87,12,Karen L. Mohlke,130.5,149.75,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01356633042.87,10,2022,24780360.0
ur.01146242611.08,12,John M Starr,88.33333333333331,278.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01146242611.08,13,2021,68598037.0
ur.010700366647.17,12,Nicholas G. Martin,94.33333333333331,358.58333333333326,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010700366647.17,39,2022,32191841.0
ur.01006410206.09,12,Fernando Rivadeneira,73.0,202.91666666666663,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01006410206.09,0,0,
ur.016126404017.45,12,Xiuqing Guo,78.0,192.75,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016126404017.45,1,2009,
ur.01300757630.84,12,Paolo Gasparini,95.0,187.58333333333331,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01300757630.84,13,2018,2210455.0
ur.015725517277.33,12,Thomas Meitinger,199.58333333333331,323.9166666666667,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015725517277.33,4,2018,0.0
ur.0657037321.56,11,Yukinori Okada,102.54545454545456,95.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0657037321.56,9,2021,1581178.0
ur.012766272254.47,11,Timothy M. Frayling,135.63636363636363,180.8181818181818,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012766272254.47,22,2020,21393721.0
ur.01074226355.01,11,Sarah E. Medland,114.45454545454544,538.4545454545455,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01074226355.01,10,2020,1764680.0
ur.010663343457.34,11,George Davey Smith,167.27272727272728,360.09090909090907,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010663343457.34,8,2019,17980144.0
ur.01153432015.08,11,Harold Snieder,132.1818181818182,305.8181818181818,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01153432015.08,1,2019,1289855.0
ur.0675500473.09,11,Joel N Hirschhorn,85.0909090909091,149.45454545454547,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0675500473.09,7,2022,35788346.0
ur.01302157177.43,11,Niek Verweij,67.0909090909091,127.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01302157177.43,1,2017,
ur.0635554374.79,11,Sharon L. R. Kardia,86.27272727272727,251.27272727272728,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0635554374.79,13,2022,53294926.0
ur.014366020547.03,11,Andrew D. Morris,86.72727272727273,167.9090909090909,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014366020547.03,18,2020,80356199.0
ur.01077652051.47,11,Philippe Amouyel,80.63636363636364,246.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01077652051.47,0,0,
ur.012050176237.32,11,Joshua C Bis,87.63636363636364,219.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012050176237.32,0,0,
ur.01060172311.14,11,James F. Wilson,135.63636363636363,440.3636363636364,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01060172311.14,2,2011,472237.0
ur.01162730256.63,11,David Schlessinger,167.0,187.27272727272728,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01162730256.63,32,2018,41361707.0
ur.016605505244.07,11,Weihua Zhang,68.54545454545455,192.54545454545453,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016605505244.07,0,0,
ur.01041444737.29,11,Francis S. Collins,127.1818181818182,178.0909090909091,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01041444737.29,21,2018,50372657.0
ur.01106432311.84,11,Paul W Franks,94.63636363636364,152.72727272727272,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01106432311.84,16,2020,11725885.0
ur.016033704317.28,11,Lambertus A. Kiemeney,48.90909090909091,125.45454545454544,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016033704317.28,4,2014,
ur.0715746475.38,11,Uwe Völker,102.27272727272728,214.45454545454547,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0715746475.38,16,2018,0.0
ur.01121615754.11,11,Harm-Jan Westra,167.1818181818182,135.27272727272728,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01121615754.11,1,2017,0.0
ur.01022740164.96,11,Veikko Salomaa,192.45454545454547,298.27272727272725,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01022740164.96,2,2014,874851.0
ur.015760333745.28,11,Aysu Okbay,86.18181818181819,477.27272727272725,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015760333745.28,1,2021,0.0
ur.01022655174.11,11,Charles Kooperberg,117.9090909090909,119.54545454545456,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01022655174.11,14,2021,243739516.0
ur.01063107667.97,11,Gyda Bjornsdottir,103.36363636363636,293.1818181818182,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01063107667.97,0,0,
ur.01127542415.10,11,Alex W. Hewitt,65.0909090909091,168.63636363636363,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01127542415.10,24,2023,10403724.0
ur.01115613606.51,11,Mark J. Caulfield,65.72727272727273,212.1818181818182,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01115613606.51,18,2021,115018479.0
ur.01003275415.57,11,Lars Lind,118.8181818181818,178.1818181818182,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01003275415.57,14,2020,10204715.0
ur.01352171051.53,11,Konstantin Strauch,84.0909090909091,260.1818181818182,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01352171051.53,6,2014,0.0
ur.0700374216.54,11,Gardar Sveinbjornsson,32.63636363636363,71.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0700374216.54,0,0,
ur.01012310162.58,11,Georgia Chenevix-Trench,88.36363636363636,184.0909090909091,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01012310162.58,30,2021,39198808.0
ur.0727107235.84,11,Morris A Swertz,138.0,174.8181818181818,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0727107235.84,3,2011,0.0
ur.0742714555.32,11,Pim van der Harst,76.9090909090909,183.27272727272728,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0742714555.32,0,0,
ur.0651363747.00,11,Thorunn Rafnar,58.0,80.0909090909091,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0651363747.00,1,2004,
ur.01033261006.89,11,Honghuang Lin,72.0,212.54545454545453,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01033261006.89,0,0,
ur.0726475763.17,11,Aslaug Jonasdottir,38.45454545454545,56.63636363636363,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0726475763.17,0,0,
ur.01067302737.32,11,Asgeir Sigurdsson,69.0909090909091,102.0909090909091,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01067302737.32,1,2003,2894672.0
ur.01072523061.22,11,Markus M Nöthen,141.63636363636363,288.72727272727275,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01072523061.22,14,2018,0.0
ur.01070335717.00,11,David J Hunter,100.8181818181818,280.54545454545456,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01070335717.00,42,2021,516757803.0
ur.0576775630.15,11,Igor Rudan,83.45454545454545,335.45454545454544,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0576775630.15,2,2018,250109.0
ur.01263457230.91,11,Ole A Andreassen,103.36363636363636,249.63636363636363,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01263457230.91,28,2023,41373702.0
