id,issue,author_affiliations,volume,title,year,type,category_for,times_cited,pages,journal.id,journal.title,journal,patents
pub.1036740782,,"[[{'first_name': 'Michael', 'last_name': 'Leers', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.010624231722.37', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Christian', 'last_name': 'Scholz', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.436558.9', 'researcher_id': 'ur.015400357447.54', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Konstantin', 'last_name': 'Boucke', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.015415312235.36', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Reinhart', 'last_name': 'Poprawe', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.1957.a', 'researcher_id': 'ur.01100553767.26', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}]]",6104,Expansion-matched passively cooled heatsinks with low thermal resistance for high-power diode laser bars,2006,proceeding,,3,610403-610403-10,jour.1312104,Proceedings of SPIE,,0
pub.1034805724,,"[[{'first_name': 'J.', 'last_name': 'Wueppen', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.07641421431.66', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'B.', 'last_name': 'Jungbluth', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.010661623155.74', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'M.', 'last_name': 'Vierkoetter', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.015055161715.23', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'D.', 'last_name': 'Hoffmann', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.43169.39', 'researcher_id': 'ur.014154604212.08', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'R.', 'last_name': 'Poprawe', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.1957.a', 'researcher_id': 'ur.01100553767.26', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}]]",6103,High efficient difference frequency generation of tunable visible light in a self-controlled process,2006,proceeding,,2,610309-610309-9,jour.1312104,Proceedings of SPIE,,0
pub.1037925946,,"[[{'first_name': 'Thomas', 'last_name': 'Ebert', 'corresponding': '', 'orcid': '', 'current_organization_id': '', 'researcher_id': 'ur.013536416457.49', 'affiliations': [{'name': 'Smart Cooling Systems (Germany)'}]}, {'first_name': 'Wilhelm', 'last_name': 'Meiners', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.0735624616.19', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Markus', 'last_name': 'Pajunk', 'corresponding': '', 'orcid': '', 'current_organization_id': '', 'researcher_id': '', 'affiliations': [{'name': 'ProLas ProduktionsLaser GmbH (Germany)'}]}]]",6104,Non corrosive micro coolers with matched CTE,2006,proceeding,,0,610401-610401-7,jour.1312104,Proceedings of SPIE,,0
pub.1010320661,,"[[{'first_name': 'Christian', 'last_name': 'Wessling', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.010357546722.67', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Martin', 'last_name': 'Traub', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.013351223127.32', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Dieter', 'last_name': 'Hoffmann', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.43169.39', 'researcher_id': 'ur.014154604212.08', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Reinhart', 'last_name': 'Poprawe', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.1957.a', 'researcher_id': 'ur.01100553767.26', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}]]",6104,Dense wavelength multiplexing for a high power diode laser,2006,proceeding,,4,61040o-61040o-8,jour.1312104,Proceedings of SPIE,,0
pub.1002816988,2,"[[{'first_name': 'Vadim', 'last_name': 'Kostrykin', 'corresponding': True, 'orcid': '', 'current_organization_id': 'grid.5802.f', 'researcher_id': 'ur.011715203015.90', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}, {'id': 'grid.5164.6', 'name': 'Clausthal University of Technology', 'city': 'Clausthal-Zellerfeld', 'city_id': 2939995, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Ivan', 'last_name': 'Veselić', 'corresponding': '', 'orcid': ""['0000-0002-5643-8074']"", 'current_organization_id': 'grid.5675.1', 'researcher_id': 'ur.07746525561.42', 'affiliations': [{'name': 'Fakultät für Mathematik, TU Chemitz, D-09107, Chemnitz, Germany'}]}]]",252,On the Lipschitz continuity of the integrated density of states for sign-indefinite potentials,2006,article,"[{'id': '2201', 'name': '01 Mathematical Sciences'}, {'id': '2358', 'name': '0104 Statistics'}]",12,367,jour.1136443,Mathematische Zeitschrift,,0
pub.1038466336,1,"[[{'first_name': 'Justus', 'last_name': 'Ilgner', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.1957.a', 'researcher_id': 'ur.01324130610.73', 'affiliations': [{'id': 'grid.412301.5', 'name': 'Universitätsklinikum Aachen', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Martin', 'last_name': 'Wehner', 'corresponding': '', 'orcid': ""['0000-0003-0797-3369']"", 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.012741102613.69', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Johann', 'last_name': 'Lorenzen', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.473616.1', 'researcher_id': 'ur.01332401655.11', 'affiliations': [{'id': 'grid.412301.5', 'name': 'Universitätsklinikum Aachen', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Manfred', 'last_name': 'Bovi', 'corresponding': '', 'orcid': '', 'current_organization_id': '', 'researcher_id': 'ur.01126512203.76', 'affiliations': [{'id': 'grid.412301.5', 'name': 'Universitätsklinikum Aachen', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Martin', 'last_name': 'Westhofen', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.1957.a', 'researcher_id': 'ur.01350325657.76', 'affiliations': [{'id': 'grid.412301.5', 'name': 'Universitätsklinikum Aachen', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}]]",11,Morphological effects of nanosecond- and femtosecond-pulsed laser ablation on human middle ear ossicles,2006,article,"[{'id': '2202', 'name': '02 Physical Sciences'}, {'id': '2421', 'name': '0299 Other Physical Sciences'}]",10,014004-014004-7,jour.1115330,Journal of Biomedical Optics,,0
pub.1030198292,,"[[{'first_name': 'Reinhard', 'last_name': 'Noll', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.1957.a', 'researcher_id': 'ur.07373514033.45', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Cord', 'last_name': 'Fricke-Begemann', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.014533001637.47', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}]]",,Stand-Off Detection of Surface Contaminations with Explosives Residues Using Laser-Spectroscopic Methods,2006,chapter,"[{'id': '2202', 'name': '02 Physical Sciences'}, {'id': '2203', 'name': '03 Chemical Sciences'}, {'id': '2421', 'name': '0299 Other Physical Sciences'}, {'id': '2471', 'name': '0306 Physical Chemistry (incl. Structural)'}]",7,89-99,,,,0
pub.1053331378,4,"[[{'first_name': 'Dieter', 'last_name': 'Hoffmann', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.43169.39', 'researcher_id': 'ur.014154604212.08', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}, {'name': 'Tel.: +49(0)241/8906‐206, Fax: +49(0)241/8906‐121'}]}, {'first_name': 'Torsten', 'last_name': 'Mans', 'corresponding': '', 'orcid': '', 'current_organization_id': '', 'researcher_id': 'ur.011431777421.04', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}, {'name': 'Tel.: +49(0)241/8906‐206, Fax: +49(0)241/8906‐121'}]}, {'first_name': 'Robert', 'last_name': 'Ritschel', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.1957.a', 'researcher_id': 'ur.013275651343.56', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}, {'name': 'Tel.: +49(0)241/8906‐206, Fax: +49(0)241/8906‐121'}]}, {'first_name': 'Peter', 'last_name': 'Rußbüldt', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.013726561207.54', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}, {'name': 'Tel.: +49(0)241/8906‐206, Fax: +49(0)241/8906‐121'}]}]]",2,Röntgenstrahlung aus Laserstrahlung – Mit einzigartigen Eigenschaften für die Anwendung,2005,article,,1,86-88,jour.1138822,Laser Technik Journal,,0
pub.1043381123,10,"[[{'first_name': 'G J', 'last_name': 'Schmitz', 'corresponding': '', 'orcid': ""['0000-0003-4065-9742']"", 'current_organization_id': 'grid.500040.1', 'researcher_id': 'ur.014660002255.57', 'affiliations': [{'name': 'ACCESS Materials and Processes, Intzestr 5, D-52072 Aachen, Germany'}]}, {'first_name': 'Ch', 'last_name': 'Brücker', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.83440.3b', 'researcher_id': 'ur.0752364575.97', 'affiliations': [{'id': 'grid.1957.a', 'name': 'RWTH Aachen University', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'P', 'last_name': 'Jacobs', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.01261205555.80', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}]]",15,Manufacture of high-aspect-ratio micro-hair sensor arrays,2005,article,"[{'id': '2209', 'name': '09 Engineering'}, {'id': '2867', 'name': '0906 Electrical and Electronic Engineering'}]",24,1904,jour.1035150,Journal of Micromechanics and Microengineering,,0
pub.1020617504,9,"[[{'first_name': 'A.A.I.', 'last_name': 'Khalil', 'corresponding': '', 'orcid': '', 'current_organization_id': '', 'researcher_id': '', 'affiliations': []}, {'first_name': 'N.', 'last_name': 'Sreenivasan', 'corresponding': '', 'orcid': '', 'current_organization_id': '', 'researcher_id': '', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}]]",2,Study of experimental and numerical simulation of laser ablation in stainless steel,2005,article,"[{'id': '2409', 'name': '0205 Optical Physics'}, {'id': '2202', 'name': '02 Physical Sciences'}]",26,445-451,jour.1046926,Laser Physics Letters,,0
pub.1020702190,2-3,"[[{'first_name': 'Arnold', 'last_name': 'Gillner', 'corresponding': True, 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.016702203653.86', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Jens', 'last_name': 'Holtkamp', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.014641726426.99', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Claudia', 'last_name': 'Hartmann', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.010412562577.56', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Alexander', 'last_name': 'Olowinsky', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.013521014336.52', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Jens', 'last_name': 'Gedicke', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.016452531343.14', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Kilian', 'last_name': 'Klages', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.013033155103.44', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Lüdger', 'last_name': 'Bosse', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.012411410326.29', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}, {'first_name': 'Alexander', 'last_name': 'Bayer', 'corresponding': '', 'orcid': '', 'current_organization_id': 'grid.461628.f', 'researcher_id': 'ur.010714402741.54', 'affiliations': [{'id': 'grid.461628.f', 'name': 'Fraunhofer Institute for Laser Technology', 'city': 'Aachen', 'city_id': 3247449, 'country': 'Germany', 'country_code': 'DE', 'state': None, 'state_code': None}]}]]",167,Laser applications in microtechnology,2005,article,"[{'id': '2921', 'name': '0912 Materials Engineering'}, {'id': '2209', 'name': '09 Engineering'}, {'id': '2899', 'name': '0910 Manufacturing Engineering'}]",45,494-498,jour.1038302,Journal of Materials Processing Technology,,0
