researcher_id,pubs,full_name,citations_mean,altmetric_mean,last_pub_year,url
ur.01367711150.31,22,John Danesh,90.27272727272727,171.13636363636363,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01367711150.31
ur.01267360065.55,22,Olli T. Raitakari,106.95454545454545,259.1363636363636,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01267360065.55
ur.011675454737.09,21,Cornelia M. van Duijn,136.61904761904762,362.95238095238096,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011675454737.09
ur.010452447462.48,21,Kent D. Taylor,81.57142857142857,162.9047619047619,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010452447462.48
ur.0763727005.09,21,Bruce M. Psaty,99.0952380952381,164.71428571428572,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0763727005.09
ur.01132715706.47,21,Adam S. Butterworth,66.9047619047619,159.38095238095238,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01132715706.47
ur.014211634457.16,21,Po-Ru Loh,285.85714285714283,164.47619047619048,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014211634457.16
ur.013142315002.26,21,Paul M. Ridker,107.9047619047619,279.7142857142857,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013142315002.26
ur.015301404517.88,21,Marjo-Riitta Jarvelin,105.42857142857143,254.8095238095238,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015301404517.88
ur.010065171457.69,21,Tamara B. Harris,71.0952380952381,191.9047619047619,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010065171457.69
ur.01305515027.20,21,Jaspal S. Kooner,88.57142857142857,174.61904761904762,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01305515027.20
ur.01301232211.13,20,Ozren Polasek,85.7,227.65,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01301232211.13
ur.0610667722.81,20,Dorret I Boomsma,162.15,318.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0610667722.81
ur.01052255145.04,20,Markku Laakso,102.7,139.3,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01052255145.04
ur.0767750151.59,20,David A Hinds,170.15,441.25,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0767750151.59
ur.01033044533.08,20,Peter M. Visscher,204.8,366.9,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01033044533.08
ur.016023162734.90,20,George Dedoussis,83.15,261.4,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016023162734.90
ur.011673465237.05,20,Christian Gieger,113.05,192.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011673465237.05
ur.0773127601.34,20,Patrick Sulem,83.9,176.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0773127601.34
ur.011026120037.74,19,Ian J. Deary,129.05263157894737,291.2631578947368,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011026120037.74
ur.015600745002.61,19,John R B Perry,217.57894736842104,349.05263157894734,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015600745002.61
ur.01022740164.96,19,Veikko Salomaa,119.73684210526316,253.94736842105263,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01022740164.96
ur.0606704334.54,19,Nilesh J Samani,97.26315789473684,151.47368421052633,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0606704334.54
ur.01250033404.09,19,Cecilia M. Lindgren,97.05263157894737,175.6315789473684,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01250033404.09
ur.01005203363.26,18,Erwin P. Bottinger,88.33333333333333,154.27777777777777,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01005203363.26
ur.0576775630.15,18,Igor Rudan,84.88888888888889,242.94444444444446,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0576775630.15
ur.012470551052.55,18,Robert A Scott,81.11111111111111,218.27777777777777,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012470551052.55
ur.01061331247.57,18,Michael Boehnke,119.22222222222223,140.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01061331247.57
ur.01056637062.63,18,Sandosh Padmanabhan,77.94444444444444,178.27777777777777,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01056637062.63
ur.01134046226.44,18,Tune H Pers,137.11111111111111,337.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01134046226.44
ur.01367042426.41,18,Martina Müller-Nurasyid,97.66666666666667,165.27777777777777,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01367042426.41
ur.0657532321.26,18,Yoichiro Kamatani,80.05555555555556,136.33333333333334,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0657532321.26
ur.016323146432.35,18,Michiaki Kubo,135.33333333333334,100.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016323146432.35
ur.01217411134.93,18,Hilary K. Finucane,316.94444444444446,187.38888888888889,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01217411134.93
ur.01300757630.84,17,Paolo Gasparini,45.23529411764706,150.35294117647058,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01300757630.84
ur.0770340363.50,17,Danish Saleheen,96.94117647058823,191.41176470588235,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0770340363.50
ur.01366065163.97,17,Gisli Masson,71.41176470588235,168.58823529411765,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01366065163.97
ur.0752407603.69,17,Alison M Dunning,77.11764705882354,240.35294117647058,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0752407603.69
ur.01356633042.87,17,Karen L. Mohlke,87.17647058823529,171.7058823529412,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01356633042.87
ur.01276752315.18,17,Veronique Vitart,57.76470588235294,217.8235294117647,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01276752315.18
ur.0776707354.45,17,Jian’an Luan,125.11764705882354,296.3529411764706,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0776707354.45
ur.0756060406.94,16,John C. Chambers,109.75,189.0625,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0756060406.94
ur.01220643160.06,16,Ingileif Jonsdottir,49.0,116.6875,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01220643160.06
ur.0712215644.00,16,Joe Dennis,79.1875,277.75,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0712215644.00
ur.01112257404.07,16,Albert V Smith,132.375,257.75,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01112257404.07
ur.01345347020.14,16,Dennis O. Mook-Kanamori,75.75,289.8125,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01345347020.14
ur.01276147702.63,16,Evangelos Evangelou,72.6875,163.6875,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01276147702.63
ur.0750524661.10,16,Nancy L Pedersen,197.6875,371.75,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0750524661.10
ur.015576406233.51,16,Patrik K E Magnusson,163.75,344.5625,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015576406233.51
ur.01120140410.39,16,Lili Milani,179.8125,484.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01120140410.39
ur.01335473265.62,16,Mika Kähönen,109.8125,224.5625,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01335473265.62
ur.0670056120.12,16,Albert Hofman,142.5625,368.375,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0670056120.12
ur.010001043302.06,16,Augustine Kong,95.25,233.75,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010001043302.06
ur.01020276562.45,16,Leo-Pekka Lyytikäinen,60.5,180.0625,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01020276562.45
ur.01171532202.66,16,Oscar H. Franco,84.1875,133.0625,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01171532202.66
ur.010403073577.20,16,Stephen J Chanock,95.3125,220.375,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010403073577.20
ur.01117721120.30,16,Grant W Montgomery,191.3125,405.625,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01117721120.30
ur.0730724336.65,16,Jian Yang,285.25,377.125,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0730724336.65
ur.01117072553.44,16,Annette Peters,112.4375,162.4375,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01117072553.44
ur.01074226355.01,16,Sarah E. Medland,150.9375,506.9375,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01074226355.01
ur.013236063322.64,15,Lenore J. Launer,127.2,260.26666666666665,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.013236063322.64
ur.011517303117.07,15,Mark J Daly,381.4,154.93333333333334,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.011517303117.07
ur.0664172257.33,15,Børge G. Nordestgaard,91.93333333333334,210.93333333333334,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0664172257.33
ur.0747162463.84,15,Stella Trompet,91.06666666666666,167.93333333333334,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0747162463.84
ur.012050176237.32,15,Joshua C. Bis,106.53333333333333,193.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012050176237.32
ur.01034602463.88,15,Paul D P Pharoah,64.26666666666667,274.73333333333335,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01034602463.88
ur.01006410206.09,15,Fernando Rivadeneira,87.0,235.73333333333332,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01006410206.09
ur.01272012610.98,15,Antonietta Robino,50.93333333333333,234.8,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01272012610.98
ur.01014232611.51,15,Paul Elliott,68.06666666666666,167.2,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01014232611.51
ur.01363244334.84,15,Louise V Wain,85.53333333333333,143.06666666666666,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01363244334.84
ur.012010266137.38,15,Michael C. O’Donovan,183.86666666666667,284.3333333333333,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012010266137.38
ur.01263457230.91,15,Ole A. Andreassen,142.86666666666667,191.6,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01263457230.91
ur.012061250547.34,15,Andrew P. Morris,97.53333333333333,167.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012061250547.34
ur.016663274647.87,15,Praveen Surendran,82.93333333333334,191.06666666666666,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016663274647.87
ur.01160031210.84,15,Vilmantas Giedraitis,76.86666666666666,185.33333333333334,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01160031210.84
ur.0657037321.56,15,Yukinori Okada,132.2,132.26666666666668,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0657037321.56
ur.01352171051.53,15,Konstantin Strauch,97.66666666666667,215.46666666666667,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01352171051.53
ur.01326615365.18,15,Danielle Posthuma,205.93333333333334,547.4666666666667,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01326615365.18
ur.01053125172.25,14,Francesco Cucca,145.71428571428572,232.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01053125172.25
ur.01127542415.10,14,Alex W. Hewitt,69.42857142857143,149.07142857142858,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01127542415.10
ur.01024027537.42,14,Naomi R Wray,232.92857142857142,276.85714285714283,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01024027537.42
ur.016466407337.40,14,Panos Deloukas,125.78571428571429,184.35714285714286,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016466407337.40
ur.0765447455.52,14,Oluf Pedersen,91.71428571428571,197.07142857142858,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0765447455.52
ur.01212126575.59,14,Kerrin S. Small,69.92857142857143,192.64285714285714,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01212126575.59
ur.01326563003.30,14,Ruifang Li-Gao,72.42857142857143,275.64285714285717,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01326563003.30
ur.01077652051.47,14,Philippe Amouyel,90.28571428571429,219.28571428571428,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01077652051.47
ur.01033261006.89,14,Honghuang Lin,86.5,179.57142857142858,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01033261006.89
ur.012230156744.42,14,David J. Porteous,147.35714285714286,309.7142857142857,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012230156744.42
ur.0751112610.31,14,Myriam Fornage,96.07142857142857,217.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0751112610.31
ur.01175557647.16,14,Cristen J. Willer,94.92857142857143,202.57142857142858,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01175557647.16
ur.01104357207.40,14,Markus Perola,85.07142857142857,194.57142857142858,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01104357207.40
ur.01300106701.65,14,Patrick T. Ellinor,94.35714285714286,233.92857142857142,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01300106701.65
ur.01347664403.23,14,Peter Kraft,108.5,312.2142857142857,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01347664403.23
ur.01051674732.59,14,Patricia B. Munroe,79.57142857142857,171.78571428571428,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01051674732.59
ur.0611555753.26,14,Niels Grarup,91.71428571428571,197.07142857142858,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0611555753.26
ur.0611452663.46,14,Sune F. Nielsen,93.78571428571429,222.35714285714286,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0611452663.46
ur.0715746475.38,14,Uwe Völker,55.142857142857146,174.64285714285714,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0715746475.38
ur.0610017257.08,14,Gonneke Willemsen,130.71428571428572,339.2857142857143,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0610017257.08
ur.0675500473.09,14,Joel N Hirschhorn,91.85714285714286,150.14285714285714,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0675500473.09
ur.015565463537.09,14,Stephen S Rich,120.92857142857143,151.28571428571428,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015565463537.09
ur.0611467633.09,13,Hreinn Stefansson,172.30769230769232,389.38461538461536,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0611467633.09
ur.01310503443.70,13,Gail Davies,161.6153846153846,362.9230769230769,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01310503443.70
ur.014424006237.85,13,Tim D Spector,131.3846153846154,451.6923076923077,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014424006237.85
ur.01047400610.27,13,Alexander Gusev,254.84615384615384,68.3076923076923,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01047400610.27
ur.0637662640.88,13,Allan Linneberg,95.61538461538461,197.92307692307693,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0637662640.88
ur.01133572106.62,13,Stephan Ripke,447.0769230769231,322.61538461538464,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01133572106.62
ur.01153432015.08,13,Harold Snieder,148.76923076923077,274.15384615384613,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01153432015.08
ur.015012714437.80,13,Patrick F. Sullivan,242.3846153846154,362.46153846153845,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015012714437.80
ur.01325407235.18,13,Diether Lambrechts,92.46153846153847,238.23076923076923,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01325407235.18
ur.015224655437.42,13,Eco J C de Geus,132.23076923076923,303.9230769230769,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015224655437.42
ur.0700374216.54,13,Gardar Sveinbjornsson,43.53846153846154,73.76923076923077,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0700374216.54
ur.01100532760.37,13,Inês Barroso,87.46153846153847,128.07692307692307,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01100532760.37
ur.015767231737.16,13,Jaakko Kaprio,99.23076923076923,410.38461538461536,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015767231737.16
ur.01302157177.43,13,Niek Verweij,81.53846153846153,121.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01302157177.43
ur.01270311401.64,13,Alexander Teumer,127.0,296.53846153846155,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01270311401.64
ur.01354003761.82,13,Blair H. Smith,94.61538461538461,248.84615384615384,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01354003761.82
ur.012766272254.47,13,Timothy M. Frayling,99.07692307692308,187.07692307692307,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.012766272254.47
ur.010146517105.13,13,Yingchang Lu,93.84615384615384,175.30769230769232,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.010146517105.13
ur.015725517277.33,13,Thomas Meitinger,119.23076923076923,290.15384615384613,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.015725517277.33
ur.0732505060.44,13,Graham G Giles,99.0,301.46153846153845,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0732505060.44
ur.01277325446.86,13,Najaf Amin,140.53846153846155,396.0,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01277325446.86
ur.01016372227.74,13,Colin N. A. Palmer,102.15384615384616,157.84615384615384,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01016372227.74
ur.01222663135.20,12,Martin D Tobin,99.5,144.41666666666666,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01222663135.20
ur.01271721176.11,12,Anders D. Børglum,181.16666666666666,313.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01271721176.11
ur.01115613606.51,12,Mark J. Caulfield,66.0,165.91666666666666,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01115613606.51
ur.0740324166.54,12,Zoltán Kutalik,117.16666666666667,421.0833333333333,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0740324166.54
ur.01223240773.33,12,Thomas Werge,235.66666666666666,432.0833333333333,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01223240773.33
ur.0605556261.59,12,Xueling Sim,82.16666666666667,151.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0605556261.59
ur.01316313531.32,12,Gad Getz,164.33333333333334,110.41666666666667,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01316313531.32
ur.0624332664.74,12,Rajiv Chowdhury,90.08333333333333,196.58333333333334,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0624332664.74
ur.014514614637.17,12,Melissa C Southey,104.0,318.1666666666667,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.014514614637.17
ur.0742714555.32,12,Pim van der Harst,103.5,175.91666666666666,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0742714555.32
ur.01072523061.22,12,Markus M Nöthen,198.25,290.9166666666667,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01072523061.22
ur.01071376774.64,12,Agnar Helgason,69.08333333333333,216.08333333333334,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01071376774.64
ur.01311563255.02,12,Stefan Gustafsson,92.08333333333333,175.91666666666666,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01311563255.02
ur.01002652773.15,12,Joyce Y Tung,172.58333333333334,612.1666666666666,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01002652773.15
ur.01165442252.60,12,Valgerdur Steinthorsdottir,89.5,128.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01165442252.60
ur.01041444737.29,12,Francis S. Collins,95.16666666666667,167.5,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01041444737.29
ur.01310516710.30,12,Shamil R Sunyaev,56.916666666666664,68.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01310516710.30
ur.016126404017.45,12,Xiuqing Guo,106.5,193.08333333333334,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016126404017.45
ur.01070335717.00,12,David J Hunter,131.0,275.0,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01070335717.00
ur.0736420010.83,11,Steven A McCarroll,146.8181818181818,130.1818181818182,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0736420010.83
ur.01146242611.08,11,John M. Starr,133.72727272727272,302.54545454545456,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01146242611.08
ur.01371227760.44,11,Anke Tönjes,61.54545454545455,252.1818181818182,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01371227760.44
ur.0743320722.44,11,Nicole Soranzo,85.9090909090909,80.18181818181819,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0743320722.44
ur.0610570026.87,11,Jouke-Jan Hottenga,169.8181818181818,337.54545454545456,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.0610570026.87
ur.01266747622.46,11,Jenny Chang-Claude,104.63636363636364,187.45454545454547,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01266747622.46
ur.016605250747.79,11,Jeffrey C Barrett,207.0,106.0,2017,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016605250747.79
ur.01145142653.47,11,Sven Bergmann,94.0909090909091,296.0,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01145142653.47
ur.01106432311.84,11,Paul W Franks,122.18181818181819,153.0909090909091,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01106432311.84
ur.01372510466.28,11,Cisca Wijmenga,126.27272727272727,99.0909090909091,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01372510466.28
ur.01144253565.44,11,Tinca J. C. Polderman,130.72727272727272,343.1818181818182,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01144253565.44
ur.01012310162.58,11,Georgia Chenevix-Trench,109.0,268.72727272727275,2020,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01012310162.58
ur.016605505244.07,11,Weihua Zhang,103.45454545454545,193.0909090909091,2018,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.016605505244.07
ur.01146643251.63,11,Ioanna Ntalla,85.81818181818181,171.8181818181818,2019,https://app.dimensions.ai/discover/publication?and_facet_researcher=ur.01146643251.63
