,aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_state,aff_state_code,id,researcher_id,first_name,last_name
8620,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094142411,ur.010221030264.27,Takaaki,Koga
8621,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094142411,ur.010520115441.48,Akihiko,Itose
8622,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094142411,,Hikimah,Prasetia
8623,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094142411,ur.07644453127.11,Masahiro,Kozako
8624,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094142411,ur.011212042763.67,Masayuki,Hikita
8625,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1022148813,ur.013020061241.24,Surbhi,Gupta
8626,New Delhi,1261481.0,India,IN,grid.8195.5,University of Delhi,,,pub.1022148813,ur.013020061241.24,Surbhi,Gupta
8627,New Delhi,1261481.0,India,IN,grid.8195.5,University of Delhi,,,pub.1022148813,ur.0703175732.27,Monika,Tomar
8628,New Delhi,1261481.0,India,IN,grid.8195.5,University of Delhi,,,pub.1022148813,ur.0754163055.37,Vinay,Gupta
8629,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1020748452,ur.016626023413.96,Erdenebaatar,Dashdondog
8630,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1020748452,ur.010720332613.89,Shohei,Harada
8631,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1020748452,ur.012604717027.38,Yuji,Shiba
8632,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1020748452,ur.013017671242.22,Ichiro,Omura
8633,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1034868091,ur.014760452272.34,Satoko,Takase
8634,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1034868091,,Chie,Kubo
8635,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1034868091,,Ryota,Aono
8636,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1034868091,ur.010647623656.74,Youichi,Shimizu
8637,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1044261767,ur.014211043261.68,Hiroshi,Ito
8638,Newcastle,2155472.0,Australia,AU,grid.266842.c,University of Newcastle Australia,New South Wales,AU-NSW,pub.1044261767,ur.01347172002.68,Christopher M.,Kellett
8639,,,,,,"Advanced Power Device Laboratory, Green Electronics Research Institute, Kitakyushu, Japan",,,pub.1018433124,ur.011211756027.38,M.,Tsukuda
8640,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1018433124,ur.011211756027.38,M.,Tsukuda
8641,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1018433124,,M.,Koga
8642,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1018433124,ur.07567300513.14,K.,Nakashima
8643,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1018433124,ur.013017671242.22,I.,Omura
8644,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1026243915,ur.014740222635.13,Kenta,Imada
8645,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1026243915,ur.013511663141.85,Manabu,Ishimaru
8646,Knoxville,4634946.0,United States,US,grid.411461.7,University of Tennessee at Knoxville,Tennessee,US-TN,pub.1026243915,ur.0737051417.53,Haizhou,Xue
8647,Oak Ridge,4646571.0,United States,US,grid.135519.a,Oak Ridge National Laboratory,Tennessee,US-TN,pub.1026243915,ur.012243037426.02,Yanwen,Zhang
8648,Knoxville,4634946.0,United States,US,grid.411461.7,University of Tennessee at Knoxville,Tennessee,US-TN,pub.1026243915,ur.012243037426.02,Yanwen,Zhang
8649,Raleigh,4487042.0,United States,US,grid.40803.3f,North Carolina State University,North Carolina,US-NC,pub.1026243915,ur.01171235324.35,Steven C.,Shannon
8650,Knoxville,4634946.0,United States,US,grid.411461.7,University of Tennessee at Knoxville,Tennessee,US-TN,pub.1026243915,ur.01212771510.37,William J.,Weber
8651,Oak Ridge,4646571.0,United States,US,grid.135519.a,Oak Ridge National Laboratory,Tennessee,US-TN,pub.1026243915,ur.01212771510.37,William J.,Weber
8652,Tokyo,1850147.0,Japan,JP,grid.26999.3d,University of Tokyo,,,pub.1094757166,,Harumi,Sugirnatsu
8653,Saitama,6940394.0,Japan,JP,grid.450318.b,KDDI R&D Laboratories (Japan),,,pub.1094757166,ur.016045630341.62,Junichi,Koiima
8654,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094757166,ur.010512140067.57,Tamaki,Ura
8655,New Delhi,1261481.0,India,IN,grid.417967.a,Indian Institute of Technology Delhi,,,pub.1094757166,ur.012543446767.66,Raiendar,Bah
8656,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1095405429,ur.016357156077.09,Huimin,Lu
8657,Yangzhou,1787227.0,China,CN,grid.268415.c,Yangzhou University,,,pub.1095405429,ur.012730255305.21,Yujie,Li
8658,,,,,,"University of Electrical Science and Technology of China, , China,",,,pub.1095405429,ur.014054034003.65,Xing,Xu
8659,,,,,,"Qualcomm R&D Center, , USA,",,,pub.1095405429,ur.010645342741.69,Li,He
8660,Yangzhou,1787227.0,China,CN,grid.268415.c,Yangzhou University,,,pub.1095405429,ur.016564562324.07,Yun,Li
8661,Brisbane,2174003.0,Australia,AU,grid.1024.7,Queensland University of Technology,Queensland,AU-QLD,pub.1095405429,ur.014665141407.24,Donald,Dansereau
8662,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1095405429,ur.011567324032.03,Seiichi,Serikawa
8663,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094144119,ur.010520115441.48,Akihiko,Itose
8664,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094144119,ur.07644453127.11,Masahiro,Kozako
8665,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094144119,ur.011212042763.67,Masayuki,Hikita
8666,Krakow,3094802.0,Poland,PL,grid.5522.0,Jagiellonian University,,,pub.1060681456,ur.07630212115.58,J.,Golak
8667,Krakow,3094802.0,Poland,PL,grid.5522.0,Jagiellonian University,,,pub.1060681456,ur.012616114115.43,R.,Skibiński
8668,Krakow,3094802.0,Poland,PL,grid.5522.0,Jagiellonian University,,,pub.1060681456,ur.01150722523.05,H.,Witała
8669,Krakow,3094802.0,Poland,PL,grid.5522.0,Jagiellonian University,,,pub.1060681456,ur.011622337461.16,K.,Topolnicki
8670,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1060681456,ur.0620051541.76,H.,Kamada
8671,Jülich,2894553.0,Germany,DE,grid.8385.6,Forschungszentrum Jülich,,,pub.1060681456,ur.01111754321.53,A.,Nogga
8672,Pisa,3170647.0,Italy,IT,grid.5395.a,University of Pisa,,,pub.1060681456,ur.014275646531.77,L. E.,Marcucci
8673,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1039766758,ur.015604665051.78,Yuhei,Shimizu
8674,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1039766758,ur.015235120047.48,Kazushige,Ueda
8675,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093973465,ur.014015200115.60,Mario,Köppen
8676,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093973465,ur.015450424063.69,Kaori,Yoshida
8677,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093658869,ur.016556604047.22,Yuu,Iwashita
8678,,,,,,"Kyushu Electric Power Co. Inc., , 2-13-6, Kiyokawa, Chuo-ku, , Fukuoka-city, , 810-0005, , Japan,",,,pub.1093658869,ur.016556604047.22,Yuu,Iwashita
8679,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093658869,,Masahiro,Kozakol
8680,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093658869,,Masayuki,Hikital
8681,Tokyo,1850147.0,Japan,JP,grid.417751.1,Central Research Institute of Electric Power Industry,,,pub.1093658869,ur.014522570362.89,Yuta,Makino
8682,Tokyo,1850147.0,Japan,JP,grid.417751.1,Central Research Institute of Electric Power Industry,,,pub.1093658869,ur.011564010473.70,Takashi,Kurihara
8683,Tokyo,1850147.0,Japan,JP,grid.417751.1,Central Research Institute of Electric Power Industry,,,pub.1093658869,ur.010432567143.45,Toshihiro,Takahashi
8684,,,,,,"Kyushu Electric Power Co. Inc., , 2-13-6, Kiyokawa, Chuo-ku, , Fukuoka-city, , 810-0005, , Japan,",,,pub.1093658869,ur.014551712473.03,Tatsuki,Okamoto
8685,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1018993746,ur.014463520520.69,K.,Hasegawa
8686,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1018993746,,K.,Kozuma
8687,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1018993746,ur.015631355235.81,K.,Tsuzaki
8688,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1018993746,ur.013017671242.22,I.,Omura
8689,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1018993746,ur.016340337306.83,S.,Nishizawa
8690,Tsukuba,2110683.0,Japan,JP,grid.208504.b,National Institute of Advanced Industrial Science and Technology,,,pub.1018993746,ur.016340337306.83,S.,Nishizawa
8691,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1033700646,ur.011351313277.50,KOHEI,MATSUDA
8692,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1033700646,ur.016111211313.21,TETSUZO,SAKAMOTO
8693,Nagasaki,1856177.0,Japan,JP,grid.174567.6,Nagasaki University,,,pub.1095549356,ur.010453757405.16,Kazuhide,Domoto
8694,Nagasaki,1856177.0,Japan,JP,grid.174567.6,Nagasaki University,,,pub.1095549356,ur.07604520622.14,Yoichi,Ishizuka
8695,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1095549356,ur.013023173241.20,Seiya,Abe
8696,,,,,,"Green Electronics Research Institute, Kitakyushu, , Wakamatsu-ku, , Kitakyushu, , 808-0135, , Japan,",,,pub.1095549356,ur.013115361527.05,Tamotsu,Ninomiya
8697,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1095721518,ur.014707532363.98,Thach Ngoc,Dinh
8698,,,,,,"International Research Fellow of the Japan Society for the Promotion of Science at Kyushu Institute of Technology, , 680-4 Kawazu, Iizuka, , Fukuoka, , 820-8502, , Japan,",,,pub.1095721518,ur.014707532363.98,Thach Ngoc,Dinh
8699,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1095721518,ur.014211043261.68,Hiroshi,Ito
8700,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093361029,ur.016165642365.95,Kenichi,Kourai
8701,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093361029,ur.011423432461.11,Hiroki,Ooba
8702,Mexico City,3530597.0,Mexico,MX,grid.418275.d,Instituto Politécnico Nacional,,,pub.1012457267,ur.0637561714.90,I.,Salgado
8703,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1012457267,ur.015404170641.42,S.,Kamal
8704,Mumbai,1275339.0,India,IN,grid.417971.d,Indian Institute of Technology Bombay,,,pub.1012457267,ur.010317261625.93,B.,Bandyopadhyay
8705,Mexico City,3530597.0,Mexico,MX,grid.418275.d,Instituto Politécnico Nacional,,,pub.1012457267,ur.01153045205.14,I.,Chairez
8706,Mexico City,3530597.0,Mexico,MX,grid.9486.3,National Autonomous University of Mexico,,,pub.1012457267,ur.014700575323.13,L.,Fridman
8707,Nomi Shi,7467882.0,Japan,JP,grid.444515.5,Japan Advanced Institute of Science and Technology,,,pub.1055091840,,Hojoon,Shin
8708,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1055091840,,Hojoon,Shin
8709,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1055091840,ur.014667563545.00,Siqian,Wang
8710,Nomi Shi,7467882.0,Japan,JP,grid.444515.5,Japan Advanced Institute of Science and Technology,,,pub.1055091840,ur.012227564041.57,Seiji,Tateyama
8711,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1055091840,ur.012227564041.57,Seiji,Tateyama
8712,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1055091840,ur.01156044661.16,Daisaku,Kaneko
8713,Nomi Shi,7467882.0,Japan,JP,grid.444515.5,Japan Advanced Institute of Science and Technology,,,pub.1055091840,ur.0734621414.04,Tatsuo,Kaneko
8714,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1055091840,ur.0734621414.04,Tatsuo,Kaneko
8715,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1059174109,ur.010240465035.18,Maki,Hasegawa
8716,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1059174109,ur.01325736104.83,Tada-aki,Kudo
8717,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1059174109,ur.0653230527.79,Hiroyasu,Kanetaka
8718,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1059174109,ur.01044007740.24,Toshiki,Miyazaki
8719,Nagoya,1856057.0,Japan,JP,grid.410791.a,Japan Fine Ceramics Center,,,pub.1059174109,ur.01237461225.21,Masami,Hashimoto
8720,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1059174109,ur.0655655036.28,Masakazu,Kawashita
8721,Sapporo,2128295.0,Japan,JP,grid.39158.36,Hokkaido University,,,pub.1055875667,ur.012115512015.47,Masaya,Fujioka
8722,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1055875667,ur.013511663141.85,Manabu,Ishimaru
8723,Tokyo,1850147.0,Japan,JP,grid.420377.5,NEC Corporation (Japan),,,pub.1055875667,ur.013447167207.80,Taizo,Shibuya
8724,Tokyo,1850147.0,Japan,JP,grid.26091.3c,Keio University,,,pub.1055875667,ur.013702616747.01,Yoichi,Kamihara
8725,Sapporo,2128295.0,Japan,JP,grid.39158.36,Hokkaido University,,,pub.1055875667,ur.01106476456.55,Chihiro,Tabata
8726,Sapporo,2128295.0,Japan,JP,grid.39158.36,Hokkaido University,,,pub.1055875667,ur.013204223025.51,Hiroshi,Amitsuka
8727,Sapporo,2128295.0,Japan,JP,grid.39158.36,Hokkaido University,,,pub.1055875667,ur.01204751301.20,Akira,Miura
8728,Tsukuba,2110683.0,Japan,JP,grid.21941.3f,National Institute for Materials Science,,,pub.1055875667,ur.014310336431.75,Masashi,Tanaka
8729,Tsukuba,2110683.0,Japan,JP,grid.21941.3f,National Institute for Materials Science,,,pub.1055875667,ur.012542273621.12,Yoshihiko,Takano
8730,Sapporo,2128295.0,Japan,JP,grid.39158.36,Hokkaido University,,,pub.1055875667,ur.01337230525.00,Hideo,Kaiju
8731,Sapporo,2128295.0,Japan,JP,grid.39158.36,Hokkaido University,,,pub.1055875667,ur.0773022321.13,Junji,Nishii
8732,Tokyo,1850147.0,Japan,JP,grid.266298.1,University of Electro-Communications,,,pub.1055111889,ur.0665656544.77,Taro,Toyoda
8733,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1055111889,ur.0665656544.77,Taro,Toyoda
8734,Tokyo,1850147.0,Japan,JP,grid.266298.1,University of Electro-Communications,,,pub.1055111889,ur.016176011475.50,Witoon,Yindeesuk
8735,,,,,,"Bunkoukeiki Co., Ltd, 4-8 Takakura, Hachioji, Tokyo 192-0033, Japan",,,pub.1055111889,ur.010336434075.06,Keita,Kamiyama
8736,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1055111889,ur.01055753603.27,Shuzi,Hayase
8737,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1055111889,ur.01055753603.27,Shuzi,Hayase
8738,Tokyo,1850147.0,Japan,JP,grid.266298.1,University of Electro-Communications,,,pub.1055111889,ur.0617543344.56,Qing,Shen
8739,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1055111889,ur.0617543344.56,Qing,Shen
8740,,,,,,"a Plant Genomic Network Research Team, RIKEN Center for Sustainable Resource Sciences , Suehiro-cho, Tsurumi-ku, Yokohama , Kanagawa , Japan.",,,pub.1058407654,ur.0745537033.01,Sultana,Rasheed
8741,Yokohama,1848354.0,Japan,JP,grid.268441.d,Yokohama City University,,,pub.1058407654,ur.0745537033.01,Sultana,Rasheed
8742,,,,,,"a Plant Genomic Network Research Team, RIKEN Center for Sustainable Resource Sciences , Suehiro-cho, Tsurumi-ku, Yokohama , Kanagawa , Japan.",,,pub.1058407654,ur.01142414103.12,Khurram,Bashir
8743,,,,,,"a Plant Genomic Network Research Team, RIKEN Center for Sustainable Resource Sciences , Suehiro-cho, Tsurumi-ku, Yokohama , Kanagawa , Japan.",,,pub.1058407654,ur.01222612041.16,Kentaro,Nakaminami
8744,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1058407654,ur.01042142003.28,Kousuke,Hanada
8745,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1058407654,ur.01042142003.28,Kousuke,Hanada
8746,,,,,,"a Plant Genomic Network Research Team, RIKEN Center for Sustainable Resource Sciences , Suehiro-cho, Tsurumi-ku, Yokohama , Kanagawa , Japan.",,,pub.1058407654,ur.01305625060.15,Akihiro,Matsui
8747,,,,,,"a Plant Genomic Network Research Team, RIKEN Center for Sustainable Resource Sciences , Suehiro-cho, Tsurumi-ku, Yokohama , Kanagawa , Japan.",,,pub.1058407654,ur.0720477333.88,Motoaki,Seki
8748,Yokohama,1848354.0,Japan,JP,grid.268441.d,Yokohama City University,,,pub.1058407654,ur.0720477333.88,Motoaki,Seki
8749,Tokyo,1850147.0,Japan,JP,grid.419082.6,Japan Science and Technology Agency,,,pub.1058407654,ur.0720477333.88,Motoaki,Seki
8750,,,,,,"ChECA IKohza, Department Environmental and Green Technology (EGT), Malaysia, Japan International Institute of Technology (MJIIT), University Technology Malaysia (UTM), 54000, Kuala Lumpur, Malaysia",,,pub.1046728587,ur.01264035420.28,Amin,TermehYousefi
8751,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1046728587,ur.01144262565.40,Hirofumi,Tanaka
8752,Kuala Lumpur,1735161.0,Malaysia,MY,grid.10347.31,University of Malaya,,,pub.1046728587,ur.01114651615.70,Samira,Bagheri
8753,Shah Alam,1732903.0,Malaysia,MY,grid.412259.9,Universiti Teknologi MARA,,,pub.1046728587,ur.016252327105.00,Mohamad Rusop,Mahmood
8754,,,,,,"ChECA IKohza, Department Environmental and Green Technology (EGT), Malaysia, Japan International Institute of Technology (MJIIT), University Technology Malaysia (UTM), 54000, Kuala Lumpur, Malaysia",,,pub.1046728587,ur.011013120207.47,Shoichiro,Ikeda
8755,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1059113254,ur.011110035767.88,Tomoya,Horide
8756,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1059113254,ur.011346635623.51,Nobuhiro,Sakamoto
8757,Tokyo,1850147.0,Japan,JP,grid.417751.1,Central Research Institute of Electric Power Industry,,,pub.1059113254,ur.012737265351.15,Ataru,Ichinose
8758,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1059113254,ur.014430116143.81,Kaname,Matsumoto
8759,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094216038,ur.012566343253.44,Fujiko,Aoki
8760,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094216038,ur.07646554453.67,Kenshi,Haraguchi
8761,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094216038,ur.01056145555.21,Arata,Shiraishi
8762,Tokyo,1850147.0,Japan,JP,grid.32197.3e,Tokyo Institute of Technology,,,pub.1094216038,ur.01225016747.99,Takeo,Yoshimura
8763,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094216038,ur.010560363453.86,Shokichi,Ohuchi
8764,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094182289,ur.012566343253.44,Fujiko,Aoki
8765,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094182289,ur.07646554453.67,Kenshi,Haraguchi
8766,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094182289,ur.010560363453.86,Shokichi,Ohuchi
8767,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094571667,,Kenji,Kimura
8768,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094571667,ur.010532502225.19,Kazuo,Ishii
8769,Kitakyushu,1859307.0,Japan,JP,grid.444302.5,Nishinippon Institute of Technology,,,pub.1094571667,ur.010062345725.67,Yasunori,Takemura
8770,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1094571667,ur.011230371375.06,Motoji,Yamamoto
8771,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1095072850,ur.014106202303.19,Hiroshi,Yoritaka
8772,Kyoto,1857910.0,Japan,JP,grid.258799.8,Kyoto University,,,pub.1095072850,ur.015501143303.76,Ken,Matsui
8773,,,,,,"Presently with Nintendo Co., Ltd.,",,,pub.1095072850,ur.015501143303.76,Ken,Matsui
8774,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1095072850,ur.015522753541.18,Masahiro,Yasugi
8775,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1095072850,ur.013555472102.33,Tasuku,Hiraishi
8776,Kyoto,1857910.0,Japan,JP,grid.258799.8,Kyoto University,,,pub.1095072850,ur.013022736543.66,Seiji,Umatani
8777,Ghent,2797656.0,Belgium,BE,grid.5342.0,Ghent University,,,pub.1042048988,ur.013610456502.99,Magd Abdel,Wahab
8778,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1042048988,ur.012413075361.99,Nao-Aki,Noda
8779,Ho Chi Minh City,1566083.0,Vietnam,VN,grid.444828.6,Ho Chi Minh City University of Technology,,,pub.1042048988,ur.012260710447.44,Hung Nguyen,Xuan
8780,Pereira,3672486.0,Colombia,CO,grid.412256.6,Technological University of Pereira,,,pub.1042048988,ur.015156714653.81,Libardo Vicente,Vanegas-Useche
8781,Yangzhou,1787227.0,China,CN,grid.268415.c,Yangzhou University,,,pub.1019179766,ur.012730255305.21,Yujie,Li
8782,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1019179766,ur.016357156077.09,Huimin,Lu
8783,Shanghai,1796236.0,China,CN,grid.24516.34,Tongji University,,,pub.1019179766,ur.015421252505.34,Jianru,Li
8784,Shanghai,1796236.0,China,CN,grid.16821.3c,Shanghai Jiao Tong University,,,pub.1019179766,ur.014063206527.20,Xin,Li
8785,Yangzhou,1787227.0,China,CN,grid.268415.c,Yangzhou University,,,pub.1019179766,ur.016564562324.07,Yun,Li
8786,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1019179766,ur.011567324032.03,Seiichi,Serikawa
8787,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1003344822,ur.013506011335.42,Tetsuji,Moriguchi
8788,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1003344822,ur.015153163751.29,Naoya,Kitou
8789,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1003344822,ur.0706777513.10,Venkataprasad,Jalli
8790,,,,,,"Japan Bruker AXS K.K. 3-9, Moriya-cho, Kanagawaku Yokohama 221-0022, Japan",,,pub.1003344822,ur.07742253461.36,Kenji,Yoza
8791,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1003344822,ur.013160633003.10,Shuichi,Nagamatsu
8792,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1003344822,ur.0657016421.80,Tatsuo,Okauchi
8793,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1003344822,ur.01370131513.43,Akihiko,Tsuge
8794,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1003344822,ur.07625661403.45,Wataru,Takashima
8795,,,,,,"LaBRI, , University of Bordeaux,",,,pub.1094948773,ur.07400254665.26,Ludovic,Hofer
8796,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094948773,ur.014546127617.22,Michio,Tanaka
8797,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094948773,ur.016343071211.19,Hakaru,Tamukoh
8798,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094948773,ur.016261136460.71,Amir Ali Forough,Nassiraei
8799,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094948773,ur.013433660401.90,Takashi,Morie
8800,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093755497,ur.07455477077.27,Chenxi,Liu
8801,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1093755497,ur.015626044455.37,Hiroshi,Sakai
8802,Harbin,2037013.0,China,CN,grid.19373.3f,Harbin Institute of Technology,,,pub.1093755497,ur.016072445741.77,Xiaoxin,Zhu
